RespondentID,"In your own words, what would you call the part of the country you live in now?",Personally identification as a Midwesterner?,Illinois in MW?,Indiana in MW?,Iowa in MW?,Kansas in MW?,Michigan in MW?,Minnesota in MW?,Missouri in MW?,Nebraska in MW?,North Dakota in MW?,Ohio in MW?,South Dakota in MW?,Wisconsin in MW?,Arkansas in MW?,Colorado in MW?,Kentucky in MW?,Oklahoma in MW?,Pennsylvania in MW?,West Virginia in MW?,Montana in MW?,Wyoming in MW?,ZIP Code,Gender,Age,Household Income,Education,Location (Census Region)
3122088226,midwest,A lot,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60614,Female,18-29,"$150,000+",Graduate degree,East North Central
3122993947,Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,44406,Female,18-29,"$150,000+",Graduate degree,East North Central
3121697230,Spoiled,Some,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,43026,Male,18-29,"$150,000+",Graduate degree,East North Central
3122870271,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53562,Female,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3120814011,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60516,Female,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3124057741,Midwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48187,Male,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3122961081,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,61254,Male,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3122940719,Mid-west/Great Lakes,A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48380,Male,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3122071519,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,47348,Male,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3120682394,Upper Midwest,A lot,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,54701,Male,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3122779116,Rust Belt,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,44109,Male,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3122214976,The Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,53207,Male,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3121925838,midwest,Some,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,44612,Male,> 60,"$100,000 - $149,999",Graduate degree,East North Central
3123074178,Great Lakes Region,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,53051,Female,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122810364,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,46064,Female,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3123139503,Northern us,Some,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,49341,Female,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122005633,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,44107,Female,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3125113513,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,49417,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3124685300,Midwest,A lot,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,45414,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3124028944,Midwest,A lot,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,61021,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122941498,Midwest,A lot,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48067,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122801306,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53546,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122444711,Midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,49333,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122349870,Midwest,A lot,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,53066,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122080583,Midwest,A lot,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,60007,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122075310,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,47401,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122069905,Midwest,A lot,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,61821,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3121858400,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49224,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3125619572,Living blue in a red state.,Some,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,46113,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3124538810,Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,60136,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3122709026,Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48858,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3121661803,Midwest,A lot,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,46201,Female,30-44,"$100,000 - $149,999",Graduate degree,East North Central
3124117260,The mid-west,Some,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60090,Female,30-44,"$100,000 - $149,999",Graduate degree,East North Central
3122757929,Mid-west,Some,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,60016,Female,30-44,"$100,000 - $149,999",Graduate degree,East North Central
3124790292,The Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,45040,Male,30-44,"$100,000 - $149,999",Graduate degree,East North Central
3121697162,Midwest,Not at all,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,60640,Female,18-29,"$100,000 - $149,999",Graduate degree,East North Central
3123157295,the midwest,A lot,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,53593,Female,18-29,"$100,000 - $149,999",Graduate degree,East North Central
3122807325,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48642,Female,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122802113,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,47130,Female,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122731181,Midwest,A lot,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,61201,Female,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122011216,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,43035,Female,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3120648794,midwest,A lot,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,43302,Female,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122978050,upper midwest,Some,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,47905,Female,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122547304,midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,53105,Female,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122230600,Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,47401,Female,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3123173462,Great lakes.,Not at all,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,48917,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122722726,mid-west,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60610,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3124238957,Midwest,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,62629,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122747074,Mid West,Not much,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,62056,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3125460286,Upper Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53224,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3124990106,Upper Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,54603,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3124592446,upper Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,60660,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3123097664,Great Lakes area,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48072,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3123515907,rural,Some,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,43066,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3123065427,mid-west,Some,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48309,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122971558,Mid-West,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,46845,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central
3122184255,hell,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,46239,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122356730,North coast,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,44109,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3124153543,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60031,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3123118866,Upper midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,49441,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122905284,Midwest,A lot,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,53589,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122885414,mid west,A lot,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,43015,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122848483,"urban/suburban, mid-western city",A lot,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,45211,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122050569,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,60620,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3121597403,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53151,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3120953137,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,53534,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3123686885,midwest,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,48201,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122838369,rural,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,49302,Female,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3124780006,Mid-west,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,60031,Male,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122427463,midwest,A lot,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,45420,Male,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122261544,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,69565,Male,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3125293292,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,44107,Male,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122468779,Michigan,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48104,Male,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122438417,The Great Lakes,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49453,Male,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122084078,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49525,Male,45-60,"$50,000 - $99,999",Graduate degree,East North Central
3122725591,Upper Midwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,54701,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3124212806,Midwest,Not much,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,46268,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3123048920,Great lakes region,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,44221,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3123966883,Mid West,A lot,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,43214,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3123603795,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,46220,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3123505437,Midwest,A lot,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,47403,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3122950764,Midwest,A lot,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48192,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3122269111,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,45243,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3121790070,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,47928,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3123124328,Midwest,Some,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,60140,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3122599989,mid-West / central Illinois,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,62707,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3122568491,Midwest,Some,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,46235,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3121722783,Midwest,Some,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,61048,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3124408797,midwest,Not at all,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,47040,Female,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3123057392,The Great Lakes State.,A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,49001,Male,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3123111633,The Midwest,Some,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,45440,Male,30-44,"$50,000 - $99,999",Graduate degree,East North Central
3122664937,Midwest,Some,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48042,Female,18-29,"$50,000 - $99,999",Graduate degree,East North Central
3122504233,Midwest,Some,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,46237,Female,18-29,"$50,000 - $99,999",Graduate degree,East North Central
3123836848,Northeast Ohio,Not at all,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,44280,Female,18-29,"$50,000 - $99,999",Graduate degree,East North Central
3124900399,middle,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,60201,Male,18-29,"$50,000 - $99,999",Graduate degree,East North Central
3123097666,Northeast,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,44081,Female,> 60,"$25,000 - $49,999",Graduate degree,East North Central
3122826532,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,44333,Female,> 60,"$25,000 - $49,999",Graduate degree,East North Central
3122318802,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60640,Female,> 60,"$25,000 - $49,999",Graduate degree,East North Central
3122425980,Midwest,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,45066,Male,> 60,"$25,000 - $49,999",Graduate degree,East North Central
3122271739,Upper Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,54849,Male,> 60,"$25,000 - $49,999",Graduate degree,East North Central
3122341384,midwest,Not much,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,46323,Female,45-60,"$25,000 - $49,999",Graduate degree,East North Central
3124346834,Midwest,Some,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,45223,Female,45-60,"$25,000 - $49,999",Graduate degree,East North Central
3124294025,Ohio Valley,Some,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,45150,Female,45-60,"$25,000 - $49,999",Graduate degree,East North Central
3122308841,The midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,60626,Male,45-60,"$25,000 - $49,999",Graduate degree,East North Central
3122950607,midwest,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60637,Female,30-44,"$25,000 - $49,999",Graduate degree,East North Central
3122509754,The Midwest,Not much,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,61614,Female,30-44,"$25,000 - $49,999",Graduate degree,East North Central
3121776725,north mid-west,Not much,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,46637,Female,30-44,"$25,000 - $49,999",Graduate degree,East North Central
3123194092,Midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,45503,Female,30-44,"$25,000 - $49,999",Graduate degree,East North Central
3124777082,Rural,Not at all,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,44103,Female,30-44,"$25,000 - $49,999",Graduate degree,East North Central
3122874410,Central,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,60615,Male,30-44,"$25,000 - $49,999",Graduate degree,East North Central
3124556481,Midwest/Great Lakes,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,46107,Male,30-44,"$25,000 - $49,999",Graduate degree,East North Central
3122781276,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,53575,Male,30-44,"$25,000 - $49,999",Graduate degree,East North Central
3123704638,the midwest,Not much,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,47715,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3122318840,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,62704,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3122254956,Great Lakes Region.,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,53140,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3122244813,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53711,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3122084692,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,60647,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3121632728,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,47901,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3122870899,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53217,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3122226618,Midwest,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48823,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3122010054,The Midwest,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,48168,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3123085748,Midwest,Not at all,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,44305,Female,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3123988698,MIdwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60615,Male,18-29,"$25,000 - $49,999",Graduate degree,East North Central
3122661460,midwest,A lot,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,47401,Female,> 60,"$0 - $24,999",Graduate degree,East North Central
3122254212,MID WEST,Some,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,53202,Female,> 60,"$0 - $24,999",Graduate degree,East North Central
3122150236,northeast,A lot,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,44405,Female,45-60,"$0 - $24,999",Graduate degree,East North Central
3123281433,Midwest,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48103,Female,30-44,"$0 - $24,999",Graduate degree,East North Central
3122089166,boring,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,43202,Female,18-29,"$0 - $24,999",Graduate degree,East North Central
3124995140,"Upper Penninsula, Yoopers",Not much,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,49931,Male,18-29,"$0 - $24,999",Graduate degree,East North Central
3125960435,a small town,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,62702,Male,18-29,"$0 - $24,999",Graduate degree,East North Central
3122197158,midwest,Not much,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,47711,Female,> 60,,Graduate degree,East North Central
